Date,IBM,CSCO,AAPL,MSFT,ORCL,INTC,TXN,QCOM,AMAT,ADBE,y10_real
2001-09-27,44.3359489440918,7.233660697937012,0.23214906454086304,15.19152545928955,9.592948913574219,11.709914207458496,14.432135581970215,14.58276653289795,10.06922435760498,11.362202644348145,
2001-09-28,45.183265686035156,7.8386125564575195,0.23214906454086304,15.559456825256348,10.023200035095215,11.64724063873291,15.1795654296875,14.57662296295166,10.27515983581543,11.929320335388184,
2001-10-01,45.670963287353516,7.658414840698242,0.2325982302427292,15.747986793518066,10.023200035095215,11.402212142944336,15.185647964477539,13.73650074005127,10.267935752868652,11.979065895080566,
2001-10-02,46.193153381347656,7.388118743896484,0.22526417672634125,16.13111686706543,10.039130210876465,11.134393692016602,14.061456680297852,14.06458854675293,9.93554401397705,12.128307342529297,
2001-10-03,47.75967025756836,8.9777193069458,0.22421634197235107,17.09807586669922,10.883698463439941,12.09739875793457,15.349723815917969,13.73956298828125,10.961616516113281,13.824678421020508,
2001-10-04,47.93703842163086,9.280194282531738,0.2376868724822998,17.16193199157715,10.987273216247559,12.279743194580078,16.43744468688965,12.877964973449707,11.196455955505371,14.252501487731934,
2001-10-05,48.28678894042969,9.614846229553223,0.2415785789489746,17.55113410949707,11.313946723937988,12.513370513916016,16.473913192749023,11.79254150390625,11.398780822753906,14.371896743774414,
2001-10-08,48.52325439453125,9.685640335083008,0.2424771934747696,17.64845085144043,11.074918746948242,12.672924995422363,17.470483779907227,12.638805389404297,12.23336410522461,14.889262199401855,
2001-10-09,47.8532829284668,9.38959789276123,0.23948310315608978,16.590269088745117,10.915569305419922,12.222766876220703,16.291606903076172,12.525355339050293,11.25426959991455,14.34204387664795,
2001-10-10,47.9074592590332,9.749994277954102,0.25175684690475464,16.879146575927734,11.385650634765625,13.14018440246582,17.348949432373047,13.767160415649414,11.709488868713379,14.570883750915527,
2001-10-11,48.96658706665039,10.593064308166504,0.2655274569988251,17.125431060791016,11.92744255065918,13.96643352508545,18.746591567993164,15.23279857635498,12.955951690673828,15.864302635192871,
2001-10-12,49.67598342895508,10.908411026000977,0.2695683240890503,17.143686294555664,11.903542518615723,14.257041931152344,19.080810546875,15.177607536315918,12.703046798706055,15.824505805969238,
2001-10-15,50.24742889404297,10.432173728942871,0.26926907896995544,17.654525756835938,11.50516414642334,13.892353057861328,18.436670303344727,15.499556541442871,12.153881072998047,15.416581153869629,
2001-10-16,50.17354965209961,10.921284675598145,0.2695683240890503,17.77311134338379,11.903542518615723,14.22285270690918,19.135496139526367,15.284923553466797,12.446526527404785,15.446428298950195,
2001-10-17,50.6907958984375,10.039602279663086,0.254301518201828,17.037254333496094,10.883698463439941,14.000617027282715,18.175382614135742,14.30066967010498,11.611939430236816,14.317174911499023,
2001-10-18,49.88290786743164,10.760392189025879,0.26941922307014465,17.25619888305664,11.361746788024902,13.70431137084961,17.014734268188477,14.530640602111816,11.416840553283691,14.516161918640137,
2001-10-19,50.56761932373047,10.760392189025879,0.2739093005657196,17.605878829956055,11.58484172821045,13.761290550231934,16.856735229492188,14.809664726257324,11.760069847106934,14.97880744934082,
2001-10-22,51.84844207763672,10.83117961883545,0.28468602895736694,18.293087005615234,11.911511421203613,14.416592597961426,17.567716598510742,14.818861961364746,12.562140464782715,15.436480522155762,
2001-10-23,52.12432098388672,10.560887336730957,0.2715146541595459,18.37518310546875,11.959318161010742,14.245647430419922,17.37933921813965,15.131608009338379,12.236979484558105,15.55587387084961,
2001-10-24,53.483951568603516,11.088607788085938,0.28363826870918274,18.64580535888672,11.680449485778809,14.519164085388184,18.13892364501953,16.324363708496094,12.768078804016113,16.69010353088379,
2001-10-25,54.5135612487793,11.416829109191895,0.2872307002544403,19.022869110107422,11.114754676818848,14.872453689575195,18.9957332611084,17.127696990966797,13.523180961608887,16.431419372558594,
2001-10-26,54.75982666015625,11.127222061157227,0.2794473171234131,18.913402557373047,10.819953918457031,14.735692977905273,18.50351905822754,16.946796417236328,13.320854187011719,16.257305145263672,
2001-10-29,53.50857162475586,10.567323684692383,0.26388025283813477,18.134960174560547,10.67654037475586,13.778379440307617,17.330524444580078,16.0361328125,12.468208312988281,15.093225479125977,
2001-10-30,53.52336120605469,10.663857460021973,0.26343202590942383,17.90386962890625,10.75621509552002,13.413700103759766,16.58256721496582,14.929242134094238,12.01297378540039,14.302248001098633,
2001-10-31,53.237648010253906,10.889105796813965,0.2628326714038849,17.681894302368164,10.804018020629883,13.915143013000488,17.02039337158203,15.061089515686035,12.323690414428711,13.133194923400879,
2001-11-01,54.13420486450195,11.36534309387207,0.278249591588974,18.80392837524414,11.290044784545898,14.781288146972656,17.816993713378906,15.83069896697998,13.364214897155762,13.501322746276855,
2001-11-02,53.942081451416016,11.107917785644531,0.27795037627220154,18.67013168334961,11.51313304901123,14.986418724060059,18.200077056884766,16.41020965576172,13.718280792236328,13.406803131103516,
2001-11-05,54.17363357543945,11.519797325134277,0.2854345142841339,19.23875617980957,11.919477462768555,15.37419605255127,18.18184471130371,16.27530288696289,13.89531135559082,14.053512573242188,
2001-11-06,55.96677017211914,11.88663101196289,0.29291781783103943,19.697898864746094,12.126635551452637,16.109827041625977,19.148700714111328,16.781219482421875,14.422806739807129,14.21767807006836,
2001-11-07,56.15419387817383,12.182665824890137,0.2932172417640686,19.536752700805664,12.413468360900879,16.13264274597168,19.367612838745117,16.89774513244629,14.21324634552002,14.953935623168945,
2001-11-08,56.134464263916016,12.285636901855469,0.2800457775592804,19.588436126708984,12.309887886047363,16.126937866210938,19.404104232788086,17.259540557861328,13.873629570007324,14.406716346740723,
2001-11-09,56.26763153076172,12.356433868408203,0.2800457775592804,19.82866096496582,12.254119873046875,15.898831367492676,18.850738525390625,16.99277687072754,13.93506145477295,14.322147369384766,
2001-11-12,56.65235900878906,12.395042419433594,0.2806442677974701,20.005014419555664,12.270049095153809,16.1839656829834,19.398019790649414,17.241146087646484,14.075961112976074,14.426617622375488,
